Seq	SIMBAD_ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	L	eL1	eL2	Meta	eMeta1	eMeta2	logg	elogg1	elogg2	rho	erho1	erho2	Prot	eProt1	eProt2	Age	eAge1	eAge2	cutoff	class	type	cat1	cat2	e_M	e_R	e_Teff	e_L	mode
69	KIC11558593	1.399	0.124326183887386	0.134238593556399	3.155	0.109772492000501	0.121840059093879	5309	60	60	NA	NA	NA	-0.263	0.101	0.101	3.584	0.0139283882771841	0.0148660687473185	0.0444	0.00166986515623268	0.00164222307863457	1.01	0.07	0.07	2.629	1.02684078610075	0.733055250305187	4.3140667	PMS	G	serenelli17	garcia14	9.24105709234397	3.67056340878574	1.13015633829346	100	Ast
70	KIC11611414	1.272	0.0785175139698144	0.107377837564369	1.706	0.0594810894318522	0.058591808301161	6279	55	55	4.404	0.399251916089505	0.399251916089505	-0.074	0.1	0.1	4.074	0.0218403296678416	0.0218403296678416	0.2535	0.0208980506507186	0.014956223487231	17.99	2.72	2.72	3.424	1.2755461575341	0.684831366104094	3.6782317	MS	F	serenelli17	garcia14	7.307207214394	3.4605186908855	0.875935658544354	9.06566566960729	Ast
71	KIC11708273	1.07	0.18	0.12	1.56	0.09	0.07	5959	96	96	3.277	0.28619581981843	0.28619581981843	0.24	0.15	0.1	4.081	0.023	0.022	0.2814	0.0146	0.0138	19.8	2.74	2.74	7.3	2.4	2.5	3.8879917	MS	G	C14sdss	garcia14	14.018691588785	5.12820512820513	1.61100855848297	8.73347024163655	Ast
72	KIC11709205	1.33	0.07	0.14	4.07	0.11	0.18	4882	71	71	8.298	0.848401657466643	0.848401657466643	0.26	0.15	0.1	3.34	0.011	0.011	0.0197	7e-04	8e-04	57.96	3.33	3.33	4.9	1.4	0.8	4.5939652	PMS	K	C14sdss	garcia14	7.89473684210526	3.56265356265356	1.45432199918066	10.2241703719769	Ast
73	KIC11802939	1.37	0.16	0.19	2.68	0.15	0.15	6045	82	82	10.02	0.888111407570189	0.888111407570189	0.06	0.15	0.15	3.718	0.03	0.03	0.0713	0.0071	0.0069	17.24	2.15	2.15	3.9	1	0.7	3.8316187	PMS	F	C14sdss	garcia14	12.7737226277372	5.59701492537313	1.3564929693962	8.86338730109969	Ast
74	KIC11807274	1.217	0.049	0.049	1.574	0.021	0.021	6225	75	75	3.305	0.128	0.128	-0.089	0.0721110255092798	0.0721110255092798	4.129	0.007	0.007	0.312477806973937	0.00142035366806335	0.00142035366806335	7.553	0.755	0.755	4.262	0.393	0.393	3.7136287	MS	F	silva15	mcquillan13	4.02629416598192	1.33418043202033	1.20481927710843	3.87291981845688	Ast
75	KIC11862119	1.17	0.15	0.13	1.52	0.09	0.08	6271	56	56	2.733	0.242536025024653	0.242536025024653	-0.38	0.15	0.15	4.141	0.018	0.018	0.3318	0.0228	0.0225	7.3	0.62	0.62	4.3	1.8	1.2	3.6834757	MS	F	C14sdss	garcia14	11.965811965812	5.59210526315789	0.892999521607399	8.87435144620026	Ast
76	KIC11919192	1.6	0.15	0.19	2.29	0.1	0.11	6788	81	81	9.2	0.763354240531006	0.763354240531006	-0.28	0.2	0.15	3.919	0.019	0.02	0.1324	0.0085	0.0081	6.24	0.04	0.04	2.3	1	0.6	3.3445822	MS	F	C14sdss	garcia14	10.625	4.58515283842795	1.19328226281674	8.29732870142398	Ast
77	KIC11962180	1.35	0.14	0.15	1.97	0.1	0.1	6329	80	80	6.241	0.54760477266195	0.54760477266195	0.06	0.15	0.1	3.979	0.016	0.018	0.1772	0.0119	0.0115	12.88	1.19	1.19	3.8	1.1	0.8	3.6454567	MS	F	C14sdss	garcia14	10.7407407407407	5.0761421319797	1.26402275240954	8.77431137096539	Ast
78	KIC11971746	1.11	0.1	0.17	1.35	0.05	0.08	5952	75	75	2.284	0.187851531564525	0.187851531564525	0.18	0.15	0.15	4.215	0.018	0.021	0.4471	0.021	0.0203	19.53	2.11	2.11	6	4	1.7	3.8925802	MS	G	C14sdss	garcia14	12.1621621621622	4.81481481481481	1.26008064516129	8.22467301070598	Ast
79	KIC12009504	1.1696	0.0456	0.0456	1.4026	0.0209	0.0209	6179	77	77	2.589	0.182	0.182	-0.08	0.1	0.1	4.2116	0.0044	0.0044	0.4237625168667	0.0030537603863362	0.0030537603863362	9.39	0.68	0.68	4.1196	0.489	0.489	3.7437817	MS	F	silva17	garcia14	3.89876880984952	1.49008983316698	1.2461563359767	7.02974121282348	Ast
80	KIC12020532	1.855	0.0918313671900838	0.11216059914248	3.983	0.104995237987254	0.113600176056202	5392	81	81	14.32	1.30003420769516	1.30003420769516	0.021	0.1	0.1	3.5	0.0098488578017961	0.0098488578017961	0.02909	0.00105496097084205	0.0011749670676236	80.83	9.5	9.5	1.294	0.22635370551418	0.209687863263471	4.2596602	PMS	G	serenelli17	garcia14	5.49843575020387	2.74410512231302	1.50222551928783	9.07845117105556	Ast
81	KIC12069127	1.59	0.0629682459657247	0.0629682459657247	2.295	0.031890437438204	0.0312409987036266	6476	66	66	9.191	0.784090215884662	0.784090215884662	0.076	0.1	0.1	3.916	0.00670820393249937	0.00670820393249937	0.1312	0.00171212441136735	0.001537	0.92	0.05	0.05	1.829	0.245348731400837	0.2	3.5490982	MS	F	serenelli17	garcia14	3.96026704186947	1.3754125521096	1.01914762198888	8.53106534527975	Ast
82	KIC12117868	1.11	0.068264192663504	0.0632455532033676	1.326	0.0474341649025257	0.0445982062419555	6160	51	51	2.205	0.193501337269489	0.193501337269489	-0.108	0.099	0.099	4.239	0.021377558326432	0.0223606797749979	0.4732	0.0369493480456692	0.0355644038471053	17.81	1.63	1.63	4.722	1.35583369186637	1.28480660023211	3.7562362	MS	F	serenelli17	garcia14	5.92386242643566	3.47030057105887	0.827922077922078	8.77557085122398	Ast
83	KIC12258514	1.1355	0.0147	0.0147	1.5491	0.0073	0.0073	5964	77	77	2.61	0.074	0.074	0	0.1	0.1	4.1127	0.0019	0.0019	0.305518074000426	0.000994247567644343	0.000994247567644343	15	1.84	1.84	5.7927	0.2244	0.2244	3.8847142	MS	G	silva17	garcia14	1.29458388375165	0.471241365954425	1.29107981220657	2.83524904214559	Ast
84	KIC12265063	1.12	0.0754320886625844	0.0708378429936993	1.641	0.0572712842531054	0.0554616984954482	6189	60	60	3.367	0.302359729694871	0.302359729694871	-0.268	0.101	0.101	4.056	0.0240416305603426	0.0230867927612304	0.2531	0.0149093752048837	0.0251298521483912	7.57	0.74	0.74	5.405	1.20074143761261	1.19485438443352	3.7372267	MS	F	serenelli17	garcia14	6.52990766322695	3.43488673822528	0.969461948618517	8.98009295203062	Ast
85	KIC12304142	1.36	0.09	0.11	1.83	0.04	0.05	6186	56	56	4.448	0.382339102492622	0.382339102492622	0.06	0.15	0.1	4.045	0.012	0.013	0.2218	0.006	0.006	9.89	0.46	0.46	3.7	0.8	0.6	3.7391932	MS	F	C14sdss	garcia14	7.35294117647059	2.45901639344262	0.905269964435823	8.59575320352117	Ast
86	KIC12366681	1.516	0.0965401470891774	0.0802807573457052	2.62	0.0560357029044876	0.0459673797382448	6188	66	66	14.21	1.14715463299792	1.14715463299792	0.15	0.1	0.1	3.781	0.0134164078649987	0.01	0.08423	0.00177320162418153	0.00175642961714952	6.67	0.92	0.92	2.499	0.310161248385416	0.356662305269284	3.7378822	MS	F	serenelli17	garcia14	5.83182402489718	1.94662371455596	1.06658047834518	8.07286863474963	Ast
87	KIC12507240	1.37	0.11	0.1	1.94	0.06	0.06	6157	97	97	4.666	0.394698516195017	0.394698516195017	0.02	0.2	0.15	4.001	0.015	0.015	0.1892	0.0071	0.0071	16.55	1.46	1.46	3.9	0.8	0.8	3.7582027	MS	F	C14sdss	garcia14	7.66423357664234	3.09278350515464	1.57544258567484	8.45903378043327	Ast
88	KIC12508433	1.17	0.09	0.12	2.2	0.07	0.09	5257	74	74	3.943	0.377045108976199	0.377045108976199	0.2	0.15	0.15	3.819	0.011	0.013	0.1094	0.0038	0.0036	67.03	5.29	5.29	6.3	1.8	0.9	4.3481527	PMS	G	C14sdss	garcia14	8.97435897435897	3.63636363636364	1.40764694692791	9.5623918076642	Ast
89	KIC12735580	1.17	0.2	0.12	1.81	0.1	0.08	6170	64	64	4.369	0.387567902099446	0.387567902099446	0.06	0.15	0.15	3.994	0.03	0.029	0.199	0.0176	0.0168	17.23	1.36	1.36	5.1	1.1	1.2	3.7496812	MS	F	C14sdss	garcia14	13.6752136752137	4.97237569060773	1.03727714748784	8.87086065688822	Ast
90	KIC1430163	1.34	0.06	0.06	1.48	0.03	0.03	6520	84	84	3.592	0.288982235214758	0.288982235214758	-0.11	0.09	0.09	4.221	0.013	0.014	0.4099	0.0171	0.0174	4.16	0.92	0.92	1.9	0.6	0.5	3.5202562	MS	F	C14bruntt	garcia14	4.47761194029851	2.02702702702703	1.28834355828221	8.04516245029951	Ast
91	KIC1435467	1.344	0.0447772263544762	0.042190046219458	1.693	0.0180277563773199	0.0188679622641132	6433	86	86	4.083	0.335815055345119	0.335815055345119	-0.028	0.099	0.099	4.109	0.00632455532033676	0.00632455532033676	0.2777	0.00281254351077454	0.0028252267165663	6.68	0.89	0.89	2.605	0.370714175612425	0.363419867371062	3.5772847	MS	F	serenelli17	garcia14	3.23538960468505	1.08965501008367	1.33685683196021	8.22471357690714	Ast
92	KIC2450729	1.112	0.0591692487699481	0.0591692487699481	1.758	0.0633245607959503	0.0605392434706612	6029	59	59	3.406	0.295644468294535	0.295644468294535	-0.212	0.1	0.1	3.994	0.0208806130178211	0.0218403296678416	0.2043	0.0161996889167663	0.0152560388371294	53	5.32	5.32	6.034	0.974123195494287	0.904446792243745	3.8421067	MS	F	serenelli17	garcia14	5.32097560880828	3.52286132726426	0.97860341681871	8.68010770095524	Ast
93	KIC2837475	1.3879	0.0485	0.0485	1.6201	0.0221	0.0221	6614	77	77	4.562	0.296	0.296	0.01	0.1	0.1	4.1608	0.005	0.005	0.326397272920957	0.00397699027057737	0.00397699027057737	3.68	0.36	0.36	1.6573	0.2363	0.2363	3.4586392	MS	F	silva17	garcia14	3.49448807550976	1.36411332633788	1.1641971575446	6.48838228846997	Ast
94	KIC2852862	1.458	0.061057350089895	0.0595399025864168	2.087	0.0322024843762092	0.0334215499341368	6417	58	58	6.696	0.554198346414326	0.554198346414326	-0.155	0.1	0.1	3.962	0.00640312423743285	0.00806225774829855	0.1604	0.00169998067341955	0.00163983361655992	10.13	0.63	0.63	2.261	0.399809954853553	0.339911753253694	3.5877727	MS	F	serenelli17	garcia14	4.13570825364581	1.57220973431591	0.90384915069347	8.276558339521	Ast
95	KIC2865774	1.28	0.11	0.21	1.79	0.08	0.11	6074	63	63	3.998	0.356470016644336	0.356470016644336	-0.06	0.15	0.15	4.03	0.022	0.025	0.2202	0.0165	0.0161	6.22	0.56	0.56	4.5	2	0.8	3.8126092	MS	F	C14sdss	garcia14	12.5	5.3072625698324	1.03720777082647	8.91620852036858	Ast
96	KIC2998253	1.262	0.0594138031100518	0.0622414652783817	1.425	0.0642884126417817	0.0585234995535981	6333	54	54	3.188	0.263328546014609	0.263328546014609	0.057	0.1	0.1	4.23	0.0294278779391243	0.0304138126514911	0.4347	0.0468969756061092	0.0309065223051705	6.79	0.53	0.53	2.624	0.74820451749505	0.732826036655358	3.6428347	MS	F	serenelli17	garcia14	4.81993931808374	4.30918990159228	0.852676456655613	8.25999203308058	Ast
97	KIC3112152	1.251	0.0982700361249552	0.0834086326467471	1.741	0.056302753041037	0.0554707129934347	6282	59	59	4.304	0.355182210531848	0.355182210531848	-0.136	0.1	0.1	4.052	0.014560219778561	0.0164924225024706	0.2361	0.0110771837576164	0.0113121527571015	15.48	1.19	1.19	3.778	1.1176341082841	1.2543033923258	3.6762652	MS	F	serenelli17	garcia14	7.26133768072351	3.2100363594047	0.939191340337472	8.25237478001505	Ast
98	KIC3123191	1.3	0.11	0.17	1.42	0.05	0.06	6568	93	93	3.494	0.323861480811423	0.323861480811423	-0.1	0.15	0.1	4.243	0.02	0.022	0.4505	0.0234	0.0221	20.33	1.38	1.38	1.9	1.7	1	3.4887922	MS	F	C14sdss	garcia14	10.7692307692308	3.87323943661972	1.41595615103532	9.26907500891309	Ast
99	KIC3223000	1.069	0.0624819974072532	0.0609590026165127	1.164	0.0241867732448957	0.0241867732448957	6198	47	47	2.195	0.187430825510991	0.187430825510991	-0.185	0.1	0.1	4.335	0.0125299640861417	0.0125299640861417	0.6786	0.0206590867174713	0.0214107861602511	4.85	0.39	0.39	3.876	1.42784943183797	1.40958894717574	3.7313272	MS	F	serenelli17	garcia14	5.77366697959616	2.07790148152024	0.758309131978057	8.53898977271031	Ast
100	KIC3236382	1.44	0.16	0.11	1.64	0.06	0.05	6831	58	58	4.73	0.385700199815086	0.385700199815086	-0.06	0.15	0.15	4.165	0.014	0.013	0.3254	0.0114	0.0112	3.66	0.42	0.42	1.9	0.5	0.9	3.3163957	MS	F	C14sdss	garcia14	9.375	3.35365853658537	0.849070414287806	8.1543382624754	Ast
101	KIC3241581	1.062	0.0721387551874857	0.0721387551874857	1.084	0.0294108823397055	0.0294108823397055	5770	81	81	1.13	0.0996572855368258	0.0996572855368258	0.185	0.1	0.1	4.393	0.0165529453572468	0.0165529453572468	0.8323	0.0448323360533444	0.0339039062056277	26.26	2.01	2.01	4.53	2.69474637025454	2.55478237820758	4.0118812	MS	G	serenelli17	garcia14	6.79272647716438	2.71318102764811	1.40381282495667	8.81922880856866	Ast
102	KIC3344897	1.55	0.16	0.18	2.34	0.08	0.1	6630	83	83	8.694	0.765139525104026	0.765139525104026	-0.04	0.15	0.1	3.89	0.017	0.016	0.1217	0.0043	0.0044	5.66	0.94	0.94	2.6	1	0.7	3.4481512	MS	F	C14sdss	garcia14	10.9677419354839	3.84615384615385	1.25188536953243	8.80077668626669	Ast
103	KIC3424541	1.824	0.0765571681816928	0.0778203058333749	2.658	0.0427200187265877	0.0436577599058861	6475	66	66	10.67	0.892296144690191	0.892296144690191	0.27	0.1	0.1	3.849	0.00921954445729289	0.00921954445729289	0.09704	0.00175023241028156	0.00173868606999654	3.46	0.33	0.33	1.316	0.249274948600937	0.246077223651438	3.5497537	MS	F	serenelli17	garcia14	4.23183865172883	1.62486415787197	1.01930501930502	8.36266302427546	Ast
104	KIC3425851	1.22	0.061	0.061	1.388	0.028	0.028	6343	85	85	2.854	0.157	0.157	-0.016	0.0721110255092798	0.0721110255092798	4.239	0.012	0.012	0.455933527448335	0.0156238903486968	0.0156238903486968	7.873	0.001	0.001	2.649	0.571	0.571	3.6362797	MS	F	silva15	mcquillan13	5	2.01729106628242	1.34005990856062	5.5010511562719	Ast
106	KIC3430893	1.2	0.0619112267686564	0.0715541752799933	1.466	0.0484664832642105	0.0475394572960188	6270	60	60	3.507	0.286407736195391	0.286407736195391	-0.11	0.1	0.1	4.184	0.0181107702762748	0.0181107702762748	0.3808	0.027248209647608	0.0244873136337982	8.29	0.69	0.69	3.605	1.18480082714353	0.899080085420648	3.6841312	MS	F	serenelli17	garcia14	5.56105841869374	3.2744181637186	0.956937799043062	8.1667446876359	Ast
107	KIC3632418	1.4772	0.0306	0.0306	1.9481	0.0162	0.0162	6193	77	77	5.3	0.329	0.329	-0.041	0.0721110255092798	0.0721110255092798	4.0279	0.0019	0.0019	0.199843761096513	0.000923229884241176	0.000923229884241176	12.89	1.38	1.38	2.4261	0.1315	0.1315	3.7346047	MS	F	silva17	garcia14	2.0714865962632	0.83157948770597	1.24333925399645	6.20754716981132	Ast
108	KIC3633847	1.285	0.142337626789265	0.071505244562899	1.858	0.0581377674149945	0.0485489443757534	6122	51	51	5.266	0.47585644152796	0.47585644152796	0.12	0.1	0.1	4.013	0.0183575597506858	0.0158113883008419	0.2025	0.00707780990137486	0.00695968059611934	10.96	1.03	1.03	4.182	0.875134275411494	1.49077597243852	3.7811452	MS	F	serenelli17	garcia14	8.32073429385851	2.87100946692002	0.833061091146684	9.03639273695329	Ast
109	KIC3633889	1.208	0.0576281181368956	0.06	1.322	0.0355105618091294	0.0355105618091294	6452	49	49	2.788	0.231897345463035	0.231897345463035	-0.12	0.1	0.1	4.276	0.0120415945787923	0.0120415945787923	0.5205	0.0230650326034888	0.025021395424716	4.23	0.3	0.3	2.285	0.707330898519215	0.643593039117112	3.5648302	MS	F	serenelli17	garcia14	4.86871349904369	2.68612419131085	0.759454432734036	8.31769531789937	Ast
110	KIC3642422	1.566	0.106018866245589	0.144027775099111	3.21	0.09037698822156	0.110724884285331	5325	98	98	9.807	1.03755686431547	1.03755686431547	-0.019	0.1	0.1	3.617	0.0122065556157337	0.0138924439894498	0.04718	0.00140952057452171	0.00145941812034797	48.73	8.19	8.19	2.049	0.815965685553014	0.383964842140527	4.3035787	PMS	G	serenelli17	garcia14	7.9836092383365	3.13242792066809	1.84037558685446	10.5797579720146	Ast
111	KIC3643774	1.275	0.0565862174031804	0.0618465843842649	1.588	0.0233452350598575	0.0256124969497314	6029	104	104	2.911	0.199115374876444	0.199115374876444	0.158	0.1	0.1	4.141	0.00860232526704263	0.00860232526704263	0.3183	0.00469107930011847	0.00474108690070115	14.4	1.56	1.56	3.858	0.962452076729018	0.833989208563276	3.8421067	MS	F	serenelli17	garcia14	4.64442359950766	1.54149030256892	1.72499585337535	6.84010219431274	Ast
113	KIC3657002	1.219	0.0646606526413089	0.0898943824718764	1.516	0.0324499614791759	0.037589892258425	6006	64	64	2.732	0.226473371932982	0.226473371932982	0.112	0.1	0.1	4.161	0.0128062484748657	0.0136014705087354	0.3487	0.00975617840140288	0.00942539341353983	16.02	1.54	1.54	4.373	1.79230605645353	1.17957026073058	3.8571832	MS	F	serenelli17	garcia14	6.33941899561875	2.31002156126652	1.06560106560107	8.28965490237855	Ast
114	KIC3661135	1.11	0.0537121960079831	0.0555427763079953	1.879	0.0477598157450382	0.0477598157450382	5603	71	71	3.542	0.319592291678029	0.319592291678029	-0.02	0.1	0.1	3.935	0.0114017542509914	0.0114017542509914	0.1673	0.00720809905592314	0.00699696827204469	28.39	4.83	4.83	7.44	1.09448846499175	1.03661854121948	4.1213497	PMS	G	serenelli17	garcia14	4.9213951493684	2.54176773523354	1.26717829734071	9.02293313602567	Ast
115	KIC3733735	1.441	0.0660378679243962	0.0718401002226472	1.425	0.0277848879788996	0.0277848879788996	6711	66	66	3.631	0.279777268342257	0.279777268342257	-0.077	0.1	0.1	4.287	0.01	0.0106301458127346	0.4983	0.01103520951319	0.0115270822414	2.56	0.19	0.19	0.484	0.476961214356052	0.46600429182573	3.3950557	MS	F	serenelli17	garcia14	4.78410715291615	1.94981670027366	0.983459991059455	7.70524010857221	Ast
116	KIC3735871	1.15	0.0427200187265877	0.0475394572960188	1.113	0.0148660687473185	0.0167630546142402	6176	50	50	1.542	0.12896442448014	0.12896442448014	-0.032	0.099	0.099	4.405	0.00670820393249937	0.00761577310586391	0.8332	0.0081211295396638	0.00818106655638493	11.53	1.24	1.24	1.159	0.96599016558141	0.731311834992433	3.7457482	MS	F	serenelli17	garcia14	3.92432504446115	1.42089502971962	0.809585492227979	8.36345165240859	Ast
117	KIC3761840	1.538	0.0658027355054484	0.0698927750200262	2.814	0.0746726188103779	0.0737360156233031	6236	61	61	12.97	1.13237954655977	1.13237954655977	0.011	0.1	0.1	3.725	0.0158113883008419	0.0158113883008419	0.06876	0.00379772225024422	0.00369610690997974	3.92	0.29	0.29	2.218	0.205243757517738	0.191731583209444	3.7064182	MS	F	serenelli17	garcia14	4.41142752033403	2.63696933961764	0.978191148171905	8.73075980385329	Ast
118	KIC3942719	1.099	0.0595063021872474	0.0567978872846517	2.107	0.0563648826841678	0.0554616984954482	5736	65	65	4.016	0.104548159379123	0.104548159379123	-0.364	0.101	0.101	3.83	0.0104403065089106	0.0104403065089106	0.1172	0.00459148777630955	0.00457842811453888	37.97	5.05	5.05	6.092	0.781944371422929	0.745959784438813	4.0341682	PMS	G	serenelli17	garcia14	5.29136439817557	2.65369200711001	1.13319386331939	2.60329082119329	Ast
119	KIC3952580	1.458	0.0642028036770981	0.0618465843842649	2.709	0.0466154480832267	0.0474341649025257	6115	101	101	11.88	1.0567874435588	1.0567874435588	-0.074	0.1	0.1	3.736	0.010295630140987	0.0094339811320566	0.07331	0.00197078991523704	0.00194487863117471	89.75	7.62	7.62	2.524	0.276524863258261	0.237539470404394	3.7857337	MS	F	serenelli17	garcia14	4.32268134641163	1.73587325555098	1.6516762060507	8.8955172016734	Ast
120	KIC3967430	1.36	0.09	0.12	1.47	0.04	0.05	6622	53	53	3.565	0.281704945624284	0.281704945624284	0	0.15	0.15	4.236	0.014	0.014	0.4287	0.0162	0.0158	2.25	0.17	0.17	1.5	0.9	0.5	3.4533952	MS	F	C14sdss	garcia14	7.72058823529412	3.06122448979592	0.800362428269405	7.90196200909632	Ast
121	KIC4049576	1.159	0.0674166151627327	0.0691158447825099	1.944	0.0919238815542512	0.0861278120005379	6066	84	84	4.633	0.331409816577219	0.331409816577219	-0.264	0.101	0.101	3.923	0.0284429253066558	0.0304138126514911	0.1568	0.0171971463911894	0.016751905682638	20.91	3	3	5.139	0.917270407240962	0.795616113461762	3.8178532	MS	F	serenelli17	garcia14	5.8900974954807	4.57951886714992	1.38476755687438	7.15324447608935	Ast
122	KIC4346201	1.142	0.0574543296888929	0.0549181208709839	1.902	0.0331209903233584	0.0322490309931942	6147	51	51	5.527	0.551784265879922	0.551784265879922	-0.337	0.099	0.099	3.937	0.0106301458127346	0.0106301458127346	0.1661	0.0035392356519452	0.00352061273076151	20.31	2.39	2.39	5.085	0.710247844065718	0.690837173290494	3.7647577	MS	F	serenelli17	garcia14	4.91998470052	1.71845481904712	0.829673011224988	9.98343162438796	Ast
123	KIC4349452	1.202	0.05	0.05	1.313	0.018	0.018	6270	79	79	2.397	0.095	0.095	-0.045	0.0721110255092798	0.0721110255092798	4.281	0.007	0.007	0.53050209502166	0.0028407073361267	0.0028407073361267	23.147	0.039	0.039	2.877	0.492	0.492	3.6841312	MS	F	silva15	mcquillan13	4.15973377703827	1.37090632140137	1.25996810207337	3.96328744263663	Ast
124	KIC4465324	1.079	0.0793788384898645	0.0590338885725818	1.388	0.0373363094051889	0.0326955654485436	5850	59	59	2.207	0.192897800358889	0.192897800358889	0.037	0.1	0.1	4.187	0.0120830459735946	0.0120830459735946	0.4036	0.0133407874205386	0.0131244774753131	45.97	3.59	3.59	7.256	1.75371748009764	1.98870611202359	3.9594412	MS	G	serenelli17	garcia14	6.41393545238398	2.52276206245434	1.00854700854701	8.74027187851785	Ast
125	KIC4465529	1.322	0.054561891462815	0.0579827560572969	1.657	0.0306104557300279	0.0306104557300279	6345	49	49	4.239	0.367701157208098	0.367701157208098	0.025	0.1	0.1	4.12	0.010295630140987	0.010295630140987	0.2905	0.00829850552810565	0.00827223506677609	6.55	0.68	0.68	2.875	0.63263891755092	0.629317090185862	3.6349687	MS	F	serenelli17	garcia14	4.25660542814341	1.84734192697815	0.772261623325453	8.67424291597307	Ast
